0.2983778,6.468894e-05,-0.7609392,0,0,0,-0.001622144,6.468894e-05,-0.7609392,1.531239e-05,-0.02582397,0.0001152422
0.2983555,6.282877e-05,-0.7680973,0,0,0,-0.001644516,6.282877e-05,-0.7680973,1.186357e-05,-0.02654572,0.0001178287
0.2983336,5.706867e-05,-0.7749972,0,0,0,-0.001666399,5.706867e-05,-0.7749972,1.507091e-05,-0.02725796,0.0001278712
0.2983127,4.779956e-05,-0.781639,0,0,0,-0.001687322,4.779956e-05,-0.781639,2.046568e-05,-0.02796973,0.0001371301
0.2982956,3.66225e-05,-0.7880198,0,0,0,-0.001704349,3.66225e-05,-0.7880198,1.474975e-05,-0.02869216,0.0001354617
0.2982849,2.542411e-05,-0.7941369,0,0,0,-0.001715142,2.542411e-05,-0.7941369,-3.719299e-06,-0.02941612,0.0001311872
0.2982797,1.310005e-05,-0.799993,0,0,0,-0.001720258,1.310005e-05,-0.799993,-1.181682e-05,-0.03011648,0.0001320428
0.2982772,-3.879411e-06,-0.8055946,0,0,0,-0.001722785,-3.879411e-06,-0.8055946,-5.314058e-06,-0.03076434,0.0001403529
0.2982759,-2.546415e-05,-0.8109452,0,0,0,-0.001724135,-2.546415e-05,-0.8109452,1.92188e-06,-0.03134834,0.0001587772
0.2982773,-4.822192e-05,-0.8160461,0,0,0,-0.001722702,-4.822192e-05,-0.8160461,1.304851e-05,-0.03188902,0.0001796573
0.298284,-6.8365e-05,-0.8209001,0,0,0,-0.001715982,-6.8365e-05,-0.8209001,2.520916e-05,-0.03242037,0.0001938442
0.2982985,-8.341004e-05,-0.8255127,0,0,0,-0.001701486,-8.341004e-05,-0.8255127,2.870318e-05,-0.03296641,0.0001983766
0.2983222,-9.308915e-05,-0.8298922,0,0,0,-0.001677788,-9.308915e-05,-0.8298922,3.291686e-05,-0.03352707,0.0001984976
0.2983559,-9.900475e-05,-0.8340495,0,0,0,-0.001644131,-9.900475e-05,-0.8340495,3.650888e-05,-0.03408976,0.0001951693
0.2983997,-0.0001027288,-0.8379957,0,0,0,-0.001600298,-0.0001027288,-0.8379957,2.835974e-05,-0.03462871,0.0001930069
0.2984528,-0.0001055917,-0.8417421,0,0,0,-0.001547229,-0.0001055917,-0.8417421,1.856375e-05,-0.03512049,0.000197692
0.2985123,-0.0001101093,-0.8453015,0,0,0,-0.001487671,-0.0001101093,-0.8453015,1.124448e-05,-0.03556691,0.0002036926
0.298575,-0.0001181376,-0.848686,0,0,0,-0.001424953,-0.0001181376,-0.848686,-1.19375e-06,-0.03597744,0.0002111732
0.2986387,-0.0001303687,-0.851906,0,0,0,-0.001361318,-0.0001303687,-0.851906,-7.343263e-06,-0.03636752,0.0002211944
0.2987019,-0.0001470508,-0.8549706,0,0,0,-0.001298088,-0.0001470508,-0.8549706,1.299857e-06,-0.0367506,0.000234001
0.2987666,-0.0001667743,-0.8578854,0,0,0,-0.001233409,-0.0001667743,-0.8578854,9.996131e-06,-0.03713933,0.0002417703
0.298837,-0.0001863766,-0.8606524,0,0,0,-0.001162982,-0.0001863766,-0.8606524,1.189285e-05,-0.03753086,0.0002418276
0.2989166,-0.0002029872,-0.863274,0,0,0,-0.001083364,-0.0002029872,-0.863274,1.794977e-05,-0.03790447,0.0002437938
0.2990068,-0.0002167183,-0.8657554,0,0,0,-0.000993212,-0.0002167183,-0.8657554,2.564928e-05,-0.03825783,0.0002427863
0.2991074,-0.0002280291,-0.8681027,0,0,0,-0.0008925894,-0.0002280291,-0.8681027,2.1511e-05,-0.03858694,0.0002413493
0.2992181,-0.0002367196,-0.8703216,0,0,0,-0.0007819128,-0.0002367196,-0.8703216,1.514829e-05,-0.03888788,0.0002474005
0.2993366,-0.0002447276,-0.8724204,0,0,0,-0.0006634575,-0.0002447276,-0.8724204,1.830341e-05,-0.03917091,0.0002576971
0.2994607,-0.0002533405,-0.8744074,0,0,0,-0.0005392711,-0.0002533405,-0.8744074,2.009695e-05,-0.03944143,0.000271172
0.2995909,-0.0002618317,-0.8762872,0,0,0,-0.0004090636,-0.0002618317,-0.8762872,2.213144e-05,-0.03970204,0.000284978
0.2997286,-0.0002696893,-0.8780638,0,0,0,-0.0002713948,-0.0002696893,-0.8780638,2.821054e-05,-0.03996133,0.0002876078
0.2998755,-0.0002762135,-0.8797403,0,0,0,-0.0001244808,-0.0002762135,-0.8797403,2.219212e-05,-0.04021613,0.000277968
0.3000321,-0.0002812455,-0.8813208,0,0,0,3.211304e-05,-0.0002812455,-0.8813208,1.403783e-05,-0.04041428,0.0002843447
0.3001967,-0.000286961,-0.8828123,0,0,0,0.0001967189,-0.000286961,-0.8828123,1.852281e-05,-0.04058504,0.0002884681
0.3003674,-0.0002942687,-0.8842211,0,0,0,0.0003673726,-0.0002942687,-0.8842211,2.17381e-05,-0.04071954,0.0002956638
0.3005444,-0.0003016889,-0.8855498,0,0,0,0.0005444516,-0.0003016889,-0.8855498,2.806999e-05,-0.04082077,0.0002972906
